ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO,special_supply_ratio,price_per_area,HOUSE_NM,HOUSE_SECD_NM,HOUSE_DTL_SECD_NM,SUBSCRPT_AREA_CODE_NM,HSSPLY_ADRES,TOT_SUPLY_HSHLDCO,RCRIT_PBLANC_DE,RCEPT_BGNDE,RCEPT_ENDDE,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,PRZWNER_PRESNATN_DE,RENT_SECD_NM,PARCPRC_ULS_AT,IMPRMN_BSNS_AT,PUBLIC_HOUSE_EARTH_AT,LRSCL_BLDLND_AT,max_competition_rate,mean_competition_rate,total_req_cnt,comp_rows,notice_year,notice_month,is_cap_price_area,is_redevelopment,is_public_housing_area
13,2026000164,084.1200C,13,11,131800,13,3,0,30,3,2026000164,83,114.0626,50,0,0,0.6240601503759399,1155.5058362688558,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
4,2026000164,102.9300A,0,0,155200,4,4,0,0,1,2026000164,9,138.3122,37,0,0,0.1956521739130435,1122.0991351449836,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
4,2026000164,102.5000B,0,0,154600,4,5,0,0,1,2026000164,9,137.759,37,0,0,0.1956521739130435,1122.249725970717,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
8,2026000164,102.4100C,0,0,152800,8,6,0,0,2,2026000164,18,137.7532,65,0,0,0.21686746987951808,1109.230130407134,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,102.5100D,0,0,155300,2,7,0,0,0,2026000164,4,138.3818,22,0,0,0.15384615384615385,1122.2574066820926,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,102.5100E,0,0,155300,2,8,0,0,0,2026000164,4,138.3818,20,0,0,0.16666666666666666,1122.2574066820926,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
4,2026000164,124.5700A,0,0,193500,4,9,0,0,1,2026000164,9,167.8226,37,0,0,0.1956521739130435,1153.0032307925155,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
8,2026000164,124.8100B,0,0,194300,8,10,0,0,2,2026000164,18,167.7114,65,0,0,0.21686746987951808,1158.5378215195867,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,124.9800C,0,0,195400,2,11,0,0,0,2026000164,4,167.8701,22,0,0,0.15384615384615385,1163.9952558555692,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,124.9800D,0,0,195400,2,12,0,0,0,2026000164,4,167.8701,20,0,0,0.16666666666666666,1163.9952558555692,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
8,2026000164,128.4500A,0,0,197100,8,13,0,0,2,2026000164,18,172.5843,65,0,0,0.21686746987951808,1142.0505804989214,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,128.1300B,0,0,197800,2,14,0,0,0,2026000164,4,171.5627,22,0,0,0.15384615384615385,1152.931260699441,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
2,2026000164,128.1300C,0,0,197800,2,15,0,0,0,2026000164,4,171.5627,20,0,0,0.16666666666666666,1152.931260699441,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
0,2026000164,198.7900A,0,0,333600,0,16,0,0,0,2026000164,0,270.1614,2,0,0,0.0,1234.8174091487533,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
0,2026000164,198.4000B,0,0,333400,0,17,0,0,0,2026000164,0,267.7496,2,0,0,0.0,1245.193270130002,더샵 송도그란테르 G5-1블록,APT,민영,인천,"인천광역시 연수구 송도동 32-1, 4 (G5-1BL)",853,2026-05-07,2026-05-19,2026-05-21,2026-05-19,2026-05-19,2026-05-28,분양주택,N,N,N,Y,,,,,2026,5,0,0,0
0,2026000163,059.8844A,22,20,39970,22,1,0,51,7,2026000163,122,85.9676,100,0,0,0.5495495495495496,464.94260628422796,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000163,059.8891B,2,2,39790,2,2,0,6,1,2026000163,13,85.9933,14,0,0,0.48148148148148145,462.7104669782413,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000163,072.7669A,25,23,43930,25,3,0,58,7,2026000163,138,96.8796,115,0,0,0.5454545454545454,453.4494362074162,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000163,072.4631B,11,10,43650,11,4,0,26,3,2026000163,61,96.3602,53,0,0,0.5350877192982456,452.98785183094265,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000163,084.6653A,3,2,54670,3,5,0,6,1,2026000163,15,114.67,12,0,0,0.5555555555555556,476.75939652917066,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000163,084.6222B,10,9,54620,10,6,0,22,3,2026000163,54,114.5775,42,0,0,0.5625,476.7079051297157,메트로시티 자산 데시앙,APT,민영,경남,경상남도 창원시 마산합포구 자산동 83-2번지 일원,739,2026-04-30,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,N,Y,N,N,,,,,2026,4,0,1,0
0,2026000156,049.7500A,8,7,80200,8,1,0,19,1,2026000156,43,76.3285,42,0,0,0.5058823529411764,1050.7215522380238,더 리치먼드 미아,APT,민영,서울,서울특별시 강북구 미아동 703-13번지,99,2026-04-27,2026-05-07,2026-05-12,2026-05-07,2026-05-07,2026-05-18,분양주택,N,N,N,N,,,,,2026,4,0,0,0
0,2026000156,059.8400A,1,1,95300,1,2,0,3,1,2026000156,7,91.5545,7,0,0,0.5,1040.9100590358748,더 리치먼드 미아,APT,민영,서울,서울특별시 강북구 미아동 703-13번지,99,2026-04-27,2026-05-07,2026-05-12,2026-05-07,2026-05-07,2026-05-18,분양주택,N,N,N,N,,,,,2026,4,0,0,0
0,2026000155,084.8390A,12,23,56710,12,1,0,28,3,2026000155,78,108.2059,45,0,0,0.6341463414634146,524.0934181962351,고덕국제신도시 수자인풍경채 2단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-61블록,456,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-20,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000155,084.9914B,10,19,56660,10,2,0,24,3,2026000155,66,109.0337,39,0,0,0.6285714285714286,519.6558495217533,고덕국제신도시 수자인풍경채 2단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-61블록,456,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-20,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000155,084.9865C,6,11,55850,6,3,0,14,1,2026000155,38,108.7546,23,0,0,0.6229508196721312,513.541496175794,고덕국제신도시 수자인풍경채 2단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-61블록,456,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-20,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000155,101.9956 ,0,0,66400,16,4,0,0,5,2026000155,21,129.2943,146,0,0,0.12574850299401197,513.5570554927789,고덕국제신도시 수자인풍경채 2단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-61블록,456,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-20,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000154,084.8390A,18,34,56710,18,1,0,41,5,2026000154,116,108.2146,65,0,0,0.6408839779005525,524.0512832834016,고덕국제신도시 수자인풍경채 1단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-14블록,670,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000154,084.9914B,14,27,56660,14,2,0,33,4,2026000154,92,109.0423,55,0,0,0.6258503401360545,519.614865056955,고덕국제신도시 수자인풍경채 1단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-14블록,670,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000154,084.9865C,9,18,55850,9,3,0,22,2,2026000154,60,108.7632,37,0,0,0.6185567010309279,513.5008900069141,고덕국제신도시 수자인풍경채 1단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-14블록,670,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000154,101.9956 ,0,0,66400,24,4,0,0,7,2026000154,31,129.3047,214,0,0,0.12653061224489795,513.5157500075403,고덕국제신도시 수자인풍경채 1단지,APT,민영,경기,경기도 평택시 고덕국제화계획지구 Abc-14블록,670,2026-04-29,2026-05-11,2026-05-13,2026-05-11,2026-05-11,2026-05-19,분양주택,Y,N,N,Y,,,,,2026,4,1,0,0
0,2026000152,059.9000A,37,34,87080,37,1,0,86,11,2026000152,205,81.4763,169,0,0,0.5481283422459893,1068.7770554136603,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,1.22,1.22,577.0,4.0,2026,4,0,1,0
0,2026000152,059.7700B,11,10,85610,11,2,0,25,3,2026000152,60,82.1311,47,0,0,0.5607476635514018,1042.3578887899955,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,1.34,1.34,196.0,4.0,2026,4,0,1,0
0,2026000152,074.6300A,21,19,101960,21,3,0,48,7,2026000152,116,100.5216,92,0,0,0.5576923076923077,1014.3093623658993,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,70.0,35.63,231.0,4.0,2026,4,0,1,0
0,2026000152,074.3000B,11,10,100850,11,4,0,25,3,2026000152,60,100.9223,48,0,0,0.5555555555555556,999.2836072899646,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,45.0,23.0,125.0,4.0,2026,4,0,1,0
0,2026000152,084.3400A,7,6,113900,7,5,0,17,2,2026000152,39,113.9587,34,0,0,0.5342465753424658,999.4849011089105,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,2.41,2.41,222.0,4.0,2026,4,0,1,0
0,2026000152,084.6000B,3,2,110190,3,6,0,6,1,2026000152,15,114.169,12,0,0,0.5555555555555556,965.148157555904,e편한세상 부천 어반스퀘어,APT,민영,경기,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),897,2026-04-23,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,5.0,3.6,49.0,4.0,2026,4,0,1,0
0,2026000150,084.9563A,25,10,57100,11,1,0,33,4,2026000150,83,108.6249,163,0,0,0.33739837398373984,525.6621640158012,엘리프 성성호수공원 2BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 2BL,560,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-15,분양주택,N,N,N,N,5.37,5.37,1457.0,4.0,2026,4,0,0,0
0,2026000150,084.9527B,15,26,55150,18,2,0,60,5,2026000150,124,108.1583,36,0,0,0.775,509.900765821948,엘리프 성성호수공원 2BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 2BL,560,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-15,분양주택,N,N,N,N,1.33,1.33,254.0,4.0,2026,4,0,0,0
0,2026000150,111.1359 ,0,0,77560,27,3,0,0,7,2026000150,34,140.5182,120,0,0,0.22077922077922077,551.9569706984576,엘리프 성성호수공원 2BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 2BL,560,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-15,분양주택,N,N,N,N,5.35,5.35,956.0,4.0,2026,4,0,0,0
0,2026000149,084.9563A,13,6,58860,5,1,0,11,2,2026000149,37,107.7667,96,0,0,0.2781954887218045,546.179849619595,엘리프 성성호수공원 1BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 1BL,546,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-14,분양주택,N,N,N,N,48.27,48.27,5169.0,4.0,2026,4,0,0,0
0,2026000149,084.9527B,14,18,56850,11,2,0,51,4,2026000149,98,107.3001,39,0,0,0.7153284671532847,529.8224325979193,엘리프 성성호수공원 1BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 1BL,546,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-14,분양주택,N,N,N,N,32.56,32.56,1450.0,4.0,2026,4,0,0,0
0,2026000149,111.1359 ,0,0,79940,38,3,0,0,10,2026000149,48,139.3956,228,0,0,0.17391304347826086,573.4757768537888,엘리프 성성호수공원 1BL,APT,민영,충남,충청남도 천안시 서북구 업성동 업성2구역 1BL,546,2026-04-23,2026-05-06,2026-05-08,2026-05-06,2026-05-06,2026-05-14,분양주택,N,N,N,N,12.52,12.52,3337.0,4.0,2026,4,0,0,0
0,2026000147,084.9907A,25,22,88800,24,1,0,57,8,2026000147,136,120.5018,112,0,0,0.5483870967741935,736.9184526704165,힐스테이트 구월아트파크,APT,민영,인천,인천광역시 남동구 구월동 1455번지,496,2026-05-06,2026-05-18,2026-05-20,2026-05-18,2026-05-18,2026-05-28,분양주택,N,N,N,N,,,,,2026,5,0,0,0
0,2026000147,084.9971B,12,11,91300,12,2,0,28,4,2026000147,67,120.7436,57,0,0,0.5403225806451613,756.147737851116,힐스테이트 구월아트파크,APT,민영,인천,인천광역시 남동구 구월동 1455번지,496,2026-05-06,2026-05-18,2026-05-20,2026-05-18,2026-05-18,2026-05-28,분양주택,N,N,N,N,,,,,2026,5,0,0,0
0,2026000147,101.9965 ,0,0,112900,12,3,0,0,2,2026000147,14,143.6164,110,0,0,0.11290322580645161,786.1219192237098,힐스테이트 구월아트파크,APT,민영,인천,인천광역시 남동구 구월동 1455번지,496,2026-05-06,2026-05-18,2026-05-20,2026-05-18,2026-05-18,2026-05-28,분양주택,N,N,N,N,,,,,2026,5,0,0,0
0,2026000146,059.9174 ,6,6,39200,6,1,0,15,2,2026000146,35,82.9898,29,0,0,0.546875,472.3472041142405,기장 이진캐스빌 포레,APT,민영,부산,부산광역시 기장군 기장읍 대라리 541-1번지 일원,138,2026-04-24,2026-04-29,2026-05-04,2026-04-29,2026-04-29,2026-05-11,분양주택,N,N,N,N,55.0,52.25,12.0,4.0,2026,4,0,0,0
0,2026000146,070.7905 ,7,6,47660,7,2,0,16,2,2026000146,38,97.8666,36,0,0,0.5135135135135135,486.9894325541093,기장 이진캐스빌 포레,APT,민영,부산,부산광역시 기장군 기장읍 대라리 541-1번지 일원,138,2026-04-24,2026-04-29,2026-05-04,2026-04-29,2026-04-29,2026-05-11,분양주택,N,N,N,N,69.0,67.5,8.0,4.0,2026,4,0,0,0
0,2026000143,026.9146 ,1,1,18170,0,1,0,0,0,2026000143,2,38.7363,3,0,0,0.4,469.06906441761345,파주금촌 금호어울림(조합원 취소분),APT,민영,경기,경기도 파주시 금촌동 337-15번지(금촌2동제2지구 주택재개발정비사업),60,2026-04-24,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,3.0,2.0,7.0,4.0,2026,4,0,1,0
0,2026000143,046.7967 ,1,2,31130,0,2,0,2,0,2026000143,5,66.3645,1,0,0,0.8333333333333334,469.07608736598627,파주금촌 금호어울림(조합원 취소분),APT,민영,경기,경기도 파주시 금촌동 337-15번지(금촌2동제2지구 주택재개발정비사업),60,2026-04-24,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,1.0,1.0,4.0,4.0,2026,4,0,1,0
0,2026000143,059.8551A,4,3,39910,4,3,0,9,1,2026000143,21,85.0849,18,0,0,0.5384615384615384,469.06090269836363,파주금촌 금호어울림(조합원 취소분),APT,민영,경기,경기도 파주시 금촌동 337-15번지(금촌2동제2지구 주택재개발정비사업),60,2026-04-24,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,32.0,25.5,14.0,4.0,2026,4,0,1,0
0,2026000143,059.8387B,0,0,39890,0,4,0,1,0,2026000143,1,85.903,1,0,0,0.5,464.3609652747866,파주금촌 금호어울림(조합원 취소분),APT,민영,경기,경기도 파주시 금촌동 337-15번지(금촌2동제2지구 주택재개발정비사업),60,2026-04-24,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,2.0,1.75,3.0,4.0,2026,4,0,1,0
0,2026000143,074.9777 ,0,0,49730,2,5,0,2,1,2026000143,5,106.0426,3,0,0,0.625,468.96247357194187,파주금촌 금호어울림(조합원 취소분),APT,민영,경기,경기도 파주시 금촌동 337-15번지(금촌2동제2지구 주택재개발정비사업),60,2026-04-24,2026-05-04,2026-05-07,2026-05-04,2026-05-04,2026-05-13,분양주택,N,Y,N,N,7.0,5.25,4.0,4.0,2026,4,0,1,0
4,2026000142,059.9500A,10,11,49304,7,1,14,7,3,2026000142,56,82.4497,20,0,0,0.7368421052631579,597.9888344044914,왕숙 아테라 공공분양주택(본청약),APT,국민,경기,경기도 남양주시 일패동 일원(남양주 왕숙2지구 A-1BL),812,2026-04-30,2026-05-18,2026-05-28,,,2026-06-12,분양주택,Y,N,Y,Y,,,,,2026,4,1,0,1
3,2026000142,059.9500B,6,6,49304,4,2,7,4,2,2026000142,32,82.4497,9,0,0,0.7804878048780488,597.9888344044914,왕숙 아테라 공공분양주택(본청약),APT,국민,경기,경기도 남양주시 일패동 일원(남양주 왕숙2지구 A-1BL),812,2026-04-30,2026-05-18,2026-05-28,,,2026-06-12,분양주택,Y,N,Y,Y,,,,,2026,4,1,0,1
3,2026000142,074.9100A,5,4,61368,3,3,6,3,1,2026000142,25,103.0243,6,0,0,0.8064516129032258,595.6652944984825,왕숙 아테라 공공분양주택(본청약),APT,국민,경기,경기도 남양주시 일패동 일원(남양주 왕숙2지구 A-1BL),812,2026-04-30,2026-05-18,2026-05-28,,,2026-06-12,분양주택,Y,N,Y,Y,,,,,2026,4,1,0,1
6,2026000142,084.6700A,4,4,69363,3,4,5,3,1,2026000142,26,116.4473,8,0,0,0.7647058823529411,595.660011009272,왕숙 아테라 공공분양주택(본청약),APT,국민,경기,경기도 남양주시 일패동 일원(남양주 왕숙2지구 A-1BL),812,2026-04-30,2026-05-18,2026-05-28,,,2026-06-12,분양주택,Y,N,Y,Y,,,,,2026,4,1,0,1
0,2026000135,074.9500A,6,6,55131,4,1,8,4,2,2026000135,30,98.6986,11,0,0,0.7317073170731707,558.5793516827999,인천가정2지구 B2블록 공공분양주택(후속사업),APT,국민,인천,"인천광역시 서구 가정동, 청라동 일원 인천가정2 공공주택지구내 B2블록",308,2026-04-15,2026-04-27,2026-04-30,,,2026-05-15,분양주택,Y,N,Y,N,,,,,2026,4,1,0,1
0,2026000135,084.0000A,27,27,62516,18,2,37,18,9,2026000135,136,111.3141,50,0,0,0.7311827956989247,561.6179801121332,인천가정2지구 B2블록 공공분양주택(후속사업),APT,국민,인천,"인천광역시 서구 가정동, 청라동 일원 인천가정2 공공주택지구내 B2블록",308,2026-04-15,2026-04-27,2026-04-30,,,2026-05-15,분양주택,Y,N,Y,N,,,,,2026,4,1,0,1
0,2026000135,084.0000B,7,9,62516,6,3,11,6,3,2026000135,42,111.3931,15,0,0,0.7368421052631579,561.2196805726746,인천가정2지구 B2블록 공공분양주택(후속사업),APT,국민,인천,"인천광역시 서구 가정동, 청라동 일원 인천가정2 공공주택지구내 B2블록",308,2026-04-15,2026-04-27,2026-04-30,,,2026-05-15,분양주택,Y,N,Y,N,,,,,2026,4,1,0,1
0,2026000135,084.9800C,2,3,62508,2,4,4,2,1,2026000135,14,111.9067,8,0,0,0.6363636363636364,558.5724536600579,인천가정2지구 B2블록 공공분양주택(후속사업),APT,국민,인천,"인천광역시 서구 가정동, 청라동 일원 인천가정2 공공주택지구내 B2블록",308,2026-04-15,2026-04-27,2026-04-30,,,2026-05-15,분양주택,Y,N,Y,N,,,,,2026,4,1,0,1
0,2026000133,074.9469 ,1,0,70200,0,1,0,1,0,2026000133,2,103.4214,4,0,0,0.3333333333333333,678.7763460947153,더샵 시에르네(조합원 취소분),APT,민영,울산,울산광역시 중구 학성동 397-1번지 일원,36,2026-04-28,2026-05-08,2026-05-12,2026-05-08,2026-05-08,2026-05-19,분양주택,N,N,N,N,,,,,2026,4,0,0,0
