ETC_HSHLDCO,HOUSE_MANAGE_NO,HOUSE_TY,INSTT_RECOMEND_HSHLDCO,LFE_FRST_HSHLDCO,LTTOT_TOP_AMOUNT,MNYCH_HSHLDCO,MODEL_NO,NWBB_HSHLDCO,NWWDS_HSHLDCO,OLD_PARNTS_SUPORT_HSHLDCO,PBLANC_NO,SPSPLY_HSHLDCO,SUPLY_AR,SUPLY_HSHLDCO,TRANSR_INSTT_ENFSN_HSHLDCO,YGMN_HSHLDCO
0,2026000088,059.9671A,10,9,42200,10,01,0,24,3,2026000088,56,82.4639,49,0,0
0,2026000088,059.9960B,7,7,42300,7,02,0,18,3,2026000088,42,83.0805,37,0,0
0,2026000088,059.9759C,6,5,42100,6,03,0,14,2,2026000088,33,83.3100,30,0,0
0,2026000088,069.9865A,11,10,47600,11,04,0,26,3,2026000088,61,95.6338,53,0,0
0,2026000088,074.9936A,3,3,50100,3,05,0,8,1,2026000088,18,102.5345,18,0,0
0,2026000088,074.9980B,4,4,49900,4,06,0,10,2,2026000088,24,102.7434,22,0,0
0,2026000088,084.9999A,5,5,54400,5,07,0,13,2,2026000088,30,115.7877,28,0,0
0,2026000088,084.9989B,4,4,53900,4,08,0,10,1,2026000088,23,115.8004,23,0,0
0,2026000087,084.9904A,49,44,52100,49,01,0,88,15,2026000087,245,108.4053,246,0,0
0,2026000087,084.9263B,16,14,51000,16,02,0,29,4,2026000087,79,108.8719,85,0,0
0,2026000087,084.9403C,16,15,51600,16,03,0,30,5,2026000087,82,108.4551,86,0,0
0,2026000087,114.9039A,0,0,67500,31,04,0,0,9,2026000087,40,145.6152,276,0,0
0,2026000087,114.9508B,0,0,66100,10,05,0,0,3,2026000087,13,146.2126,91,0,0
0,2026000087,114.7078C,0,0,66800,10,06,0,0,3,2026000087,13,145.4270,95,0,0
0,2026000086,072.7578A,48,43,50890,48,01,0,111,14,2026000086,264,101.0291,220,0,0
0,2026000086,072.8526B,18,17,51440,18,02,0,43,5,2026000086,101,101.1597,88,0,0
0,2026000086,072.8920C,3,3,49980,3,03,0,8,1,2026000086,18,102.2408,20,0,0
0,2026000086,072.8938D,3,3,50540,3,04,0,8,1,2026000086,18,101.9283,20,0,0
0,2026000086,084.9631A,18,16,60990,18,05,0,42,5,2026000086,99,117.5085,85,0,0
0,2026000086,084.9637B,7,6,61870,7,06,0,17,2,2026000086,39,117.3802,36,0,0
0,2026000086,084.9789C,11,10,60620,11,07,0,25,3,2026000086,60,118.3754,53,0,0
0,2026000086,084.9924D,3,3,61180,3,08,0,8,1,2026000086,18,117.9471,19,0,0
0,2026000086,095.7927A,0,0,76960,22,09,0,0,6,2026000086,28,132.0906,199,0,0
0,2026000086,095.7890B,0,0,77920,7,10,0,0,2,2026000086,9,131.9487,66,0,0
0,2026000085,084.3746A,9,9,66000,10,01,0,23,3,2026000085,54,121.1632,48,0,0
0,2026000085,084.9824B,3,2,66600,2,02,0,6,1,2026000085,14,122.3690,12,0,0
0,2026000085,105.9633A,0,0,90400,7,03,0,0,2,2026000085,9,151.3355,70,0,0
0,2026000085,105.6430B,0,0,89400,2,04,0,0,1,2026000085,3,150.6206,24,0,0
0,2026000085,105.5065C,0,0,91200,2,05,0,0,1,2026000085,3,151.5581,24,0,0
0,2026000082,039.9170A,1,1,19432,0,01,0,3,0,2026000082,5,52.2204,12,0,0
0,2026000082,039.9170B,2,1,19695,0,02,0,3,0,2026000082,6,52.2204,11,0,0
0,2026000082,059.9263 ,13,11,37840,13,03,0,30,4,2026000082,71,78.3831,60,0,0
0,2026000082,084.9899A,3,3,54670,4,04,0,7,1,2026000082,18,109.8148,16,0,0
0,2026000082,084.9902B,8,7,55301,8,05,0,17,2,2026000082,42,109.9706,36,0,0
0,2026000082,084.9732C,3,2,53572,4,06,0,6,1,2026000082,16,110.9708,11,0,0
0,2026000082,121.9577 ,0,0,79981,3,07,0,0,1,2026000082,4,155.9294,33,0,0
0,2026000081,049.7426A,0,0,19250,0,01,0,0,0,2026000081,0,70.2900,16,0,0
0,2026000081,076.8786A,0,0,27850,0,02,0,0,0,2026000081,0,101.4983,3,0,0
0,2026000081,084.8497A,0,0,29550,0,03,0,0,0,2026000081,0,111.6589,8,0,0
0,2026000078,084.4024A,17,15,44700,17,01,0,39,5,2026000078,93,111.6661,78,0,0
0,2026000078,084.8374B,16,14,42400,16,02,0,37,5,2026000078,88,111.2551,73,0,0
0,2026000078,084.5725C,21,19,41300,21,03,0,49,6,2026000078,116,111.6944,97,0,0
0,2026000078,084.4153D,14,12,41700,14,04,0,32,4,2026000078,76,111.7812,61,0,0
0,2026000078,084.4742E,4,4,44700,4,05,0,10,1,2026000078,23,112.1734,20,0,0
0,2026000078,084.7900F,3,3,45200,3,06,0,6,1,2026000078,16,114.0131,12,0,0
0,2026000078,084.9167G,14,13,42200,14,07,0,33,4,2026000078,78,111.7371,64,0,0
0,2026000077,084.5406A,31,28,44500,31,01,0,72,9,2026000077,171,109.0534,144,0,0
0,2026000077,084.3996B,3,3,44520,3,02,0,8,1,2026000077,18,109.0781,19,0,0
0,2026000075,084.9951A,24,22,93610,24,01,0,56,7,2026000075,133,113.6646,113,0,0
0,2026000075,084.9016B,8,7,89940,8,02,0,19,2,2026000075,44,113.7993,42,0,0
0,2026000075,084.9771C,8,7,91450,8,03,0,20,2,2026000075,45,113.3492,43,0,0
0,2026000075,084.8846D,4,3,91220,4,04,0,10,1,2026000075,22,112.4911,22,0,0
0,2026000075,106.5247A,0,0,124100,4,05,0,0,1,2026000075,5,140.4428,40,0,0
0,2026000074,059.0000A,29,27,49950,29,01,0,69,9,2026000074,163,81.8251,136,0,0
0,2026000074,059.9847B,3,2,48620,3,02,0,6,1,2026000074,15,81.7958,12,0,0
0,2026000074,074.9802A,1,0,61630,1,03,0,1,0,2026000074,3,100.9161,3,0,0
0,2026000074,074.9891B,2,2,59260,2,04,0,5,1,2026000074,12,102.1638,10,0,0
0,2026000074,084.9869A,38,35,69780,38,05,0,88,11,2026000074,210,114.5397,171,0,0
0,2026000074,084.9808B,27,26,68540,27,06,0,63,8,2026000074,151,115.0011,120,0,0
0,2026000074,084.9896C,4,3,68970,4,07,0,8,1,2026000074,20,115.4645,16,0,0
0,2026000074,101.2177B,0,0,88030,2,08,0,0,0,2026000074,2,137.4521,15,0,0
0,2026000074,133.3409 ,0,0,126340,0,09,0,0,0,2026000074,0,183.2378,1,0,0
0,2026000074,155.2873 ,0,0,146160,0,10,0,0,0,2026000074,0,214.2011,1,0,0
0,2026000073,084.9939 ,51,97,71150,50,01,0,117,16,2026000073,331,110.7946,178,0,0
0,2026000073,105.2083 ,0,0,82530,14,02,0,0,4,2026000073,18,134.4757,112,0,0
0,2026000071,074.8300 ,2,2,44500,2,01,0,6,0,2026000071,12,101.0178,16,0,0
0,2026000071,084.9800A,3,3,48300,3,02,0,7,1,2026000071,17,114.0095,17,0,0
0,2026000071,084.9800B,14,13,48300,14,03,0,34,4,2026000071,79,113.8796,70,0,0
0,2026000071,084.9800C,1,1,47600,1,04,0,3,0,2026000071,6,115.7796,9,0,0
0,2026000071,109.8300 ,0,0,65200,2,05,0,0,0,2026000071,2,147.0850,24,0,0
0,2026000071,117.1500A,0,0,93700,0,06,0,0,0,2026000071,0,158.2441,2,0,0
0,2026000071,117.1500B,0,0,167000,0,07,0,0,0,2026000071,0,158.2441,1,0,0
0,2026000071,117.1500C,0,0,98800,0,08,0,0,0,2026000071,0,158.3141,1,0,0
0,2026000071,130.5600 ,0,0,188700,0,09,0,0,0,2026000071,0,177.1584,1,0,0
0,2026000071,137.2300A,0,0,196500,0,10,0,0,0,2026000071,0,185.9015,1,0,0
0,2026000071,137.2300B,0,0,164000,0,11,0,0,0,2026000071,0,185.9615,1,0,0
0,2026000071,143.4900 ,0,0,174200,0,12,0,0,0,2026000071,0,194.7300,1,0,0
0,2026000071,147.2300 ,0,0,176800,0,13,0,0,0,2026000071,0,199.7750,1,0,0
0,2026000071,148.7600 ,0,0,178500,0,14,0,0,0,2026000071,0,201.9057,1,0,0
0,2026000071,183.7600 ,0,0,234600,0,15,0,0,0,2026000071,0,249.4829,1,0,0
0,2026000070,040.5800 ,0,1,54140,0,01,0,2,0,2026000070,3,57.4700,2,0,0
0,2026000070,042.6600 ,0,2,55750,0,02,0,1,0,2026000070,3,60.5200,2,0,0
0,2026000070,043.6000 ,0,2,56990,0,03,0,2,1,2026000070,5,61.3000,5,0,0
0,2026000070,044.3300 ,0,1,57850,0,04,0,1,0,2026000070,2,62.3700,3,0,0
0,2026000070,050.0400 ,0,1,62550,0,05,0,1,0,2026000070,2,69.4600,3,0,0
0,2026000070,061.1400 ,0,0,82370,1,06,0,2,0,2026000070,3,85.4900,2,0,0
0,2026000070,065.0000 ,0,0,82350,1,07,0,2,0,2026000070,3,90.8800,2,0,0
0,2026000070,066.2800A,0,0,83910,1,08,0,1,1,2026000070,3,92.5800,2,0,0
0,2026000070,066.4900B,0,0,84150,1,09,0,2,0,2026000070,3,92.8000,2,0,0
0,2026000070,068.3900 ,0,0,86350,2,10,0,1,0,2026000070,3,95.9500,2,0,0
0,2026000069,059.9567A,7,6,41900,7,01,0,15,2,2026000069,37,81.9664,31,0,0
0,2026000069,059.9649B,1,0,41700,1,02,0,1,0,2026000069,3,82.3747,2,0,0
0,2026000069,059.9747C,0,0,42500,0,03,0,1,0,2026000069,1,82.3378,2,0,0
0,2026000069,084.9501A,6,6,57600,6,04,0,15,2,2026000069,35,115.0729,32,0,0
0,2026000069,084.9553B,10,9,56600,10,05,0,23,3,2026000069,55,115.2722,43,0,0
0,2026000066,059.9714 ,14,13,56700,14,01,0,33,4,2026000066,78,83.3251,67,0,0
0,2026000066,084.9995 ,6,5,78700,6,02,0,12,1,2026000066,30,113.8005,26,0,0
0,2026000066,101.6522 ,0,0,98800,0,03,0,0,0,2026000066,0,136.2613,7,0,0
0,2026000066,115.8350 ,0,0,112900,0,04,0,0,0,2026000066,0,154.1875,1,0,0
0,2026000065,084.7722A,29,56,64500,29,01,0,68,8,2026000065,190,110.9646,107,0,0
0,2026000065,084.7572B,27,51,64400,27,02,0,62,8,2026000065,175,110.9466,97,0,0
0,2026000064,051.9981A,0,0,124000,0,01,0,0,0,2026000064,0,73.9159,8,0,0
0,2026000064,051.9931B,8,3,125000,4,02,0,8,1,2026000064,24,74.1669,16,0,0
0,2026000064,051.9927C,8,3,123000,4,03,0,8,1,2026000064,24,73.4069,34,0,0
0,2026000064,051.9909D,0,3,125000,4,04,0,8,1,2026000064,16,74.2516,20,0,0
0,2026000064,051.9953E,0,0,124000,0,05,0,0,0,2026000064,0,73.8748,8,0,0
0,2026000064,059.9973A,0,2,145000,2,06,0,6,1,2026000064,11,84.6386,16,0,0
0,2026000064,059.9945B,12,15,145000,12,07,0,30,1,2026000064,70,85.0896,54,0,0
0,2026000064,059.9903C,0,2,146000,2,08,0,6,1,2026000064,11,84.7477,15,0,0
0,2026000064,059.9987D,0,2,145000,2,09,0,6,1,2026000064,11,85.4616,14,0,0
0,2026000064,074.9939A,7,2,168000,2,10,0,6,1,2026000064,18,106.6876,7,0,0
0,2026000064,074.9944B,0,2,168000,2,11,0,6,1,2026000064,11,105.4237,12,0,0
0,2026000064,074.9920C,0,2,166000,2,12,0,6,1,2026000064,11,104.9328,11,0,0
0,2026000064,074.9992D,0,0,167000,0,13,0,0,0,2026000064,0,104.7523,1,0,0
0,2026000064,074.9992E,0,0,167000,0,14,0,0,0,2026000064,0,105.0419,1,0,0
0,2026000064,084.9993A,12,5,186000,10,15,0,15,1,2026000064,43,118.9800,9,0,0
0,2026000064,084.9977B,0,0,188000,0,16,0,0,0,2026000064,0,119.5170,1,0,0
9,2026000063,084.8443 ,9,28,43300,10,01,0,34,5,2026000063,95,108.4994,49,0,0
0,2026000063,084.9673 ,0,0,44200,0,02,0,0,1,2026000063,1,109.8302,2,0,0
8,2026000063,084.9673B,8,10,48500,8,03,0,12,1,2026000063,47,109.8302,6,0,0
8,2026000063,084.8474C,8,10,43300,8,04,0,12,1,2026000063,47,108.1716,6,0,0
0,2026000062,059.7864 ,5,5,51150,5,01,0,12,2,2026000062,29,80.8171,21,0,0
0,2026000058,044.0000 ,1,1,142640,1,01,0,2,0,2026000058,5,60.6090,5,0,0
0,2026000058,044.8507B,0,0,144160,0,02,0,1,0,2026000058,1,61.2350,2,0,0
0,2026000058,045.0000 ,1,1,146220,1,03,0,1,0,2026000058,4,62.1277,2,0,0
0,2026000058,045.9415B,0,0,148860,0,04,0,1,0,2026000058,1,62.6046,3,0,0
0,2026000058,059.5839A,1,1,204610,1,05,0,2,0,2026000058,5,81.8719,3,0,0
0,2026000058,059.3427B,4,3,200550,4,06,0,8,1,2026000058,20,81.8867,15,0,0
0,2026000058,084.9499A,1,1,275650,1,07,0,3,1,2026000058,7,114.7576,4,0,0
0,2026000058,097.5311 ,0,0,316860,0,08,0,0,0,2026000058,0,135.9762,1,0,0
0,2026000058,097.6619 ,0,0,309870,0,09,0,0,0,2026000058,0,135.7475,2,0,0
0,2026000058,113.9162A,0,0,347090,0,10,0,0,0,2026000058,0,152.7694,1,0,0
0,2026000058,113.4788B,0,0,358790,0,11,0,0,0,2026000058,0,152.3999,3,0,0
0,2026000058,115.9969A,0,0,366890,0,12,0,0,0,2026000058,0,157.3987,2,0,0
0,2026000057,084.9345A,59,114,60600,60,01,0,139,18,2026000057,390,111.8559,208,0,0
0,2026000057,084.9647B,13,25,54700,13,02,0,29,4,2026000057,84,111.3352,48,0,0
0,2026000057,084.9444C,6,10,54700,6,03,0,12,1,2026000057,35,111.3292,23,0,0
0,2026000057,104.9329A,0,0,77300,15,04,0,0,5,2026000057,20,137.2694,137,0,0
0,2026000057,104.9521B,0,0,75900,5,05,0,0,1,2026000057,6,138.9353,47,0,0
0,2026000055,074.6029A,8,7,73700,8,01,0,18,2,2026000055,43,112.2023,37,0,0
0,2026000055,084.8422A,16,14,82600,16,02,0,36,4,2026000055,86,125.5355,74,0,0
0,2026000055,084.7200B,16,14,80800,16,03,0,36,4,2026000055,86,127.8805,74,0,0
0,2026000053,084.9584A,40,36,43900,60,01,0,93,12,2026000053,241,111.7593,164,0,0
0,2026000053,084.9739B,14,13,42800,22,02,0,33,4,2026000053,86,111.1040,61,0,0
0,2026000053,104.9424 ,0,0,54000,7,03,0,0,1,2026000053,8,132.2623,44,0,0
0,2026000053,116.9709 ,0,0,58800,15,04,0,0,3,2026000053,18,144.0895,87,0,0
0,2026000053,132.8427 ,0,0,65700,15,05,0,0,3,2026000053,18,160.7740,84,0,0
0,2026000052,084.9979A,23,45,59760,25,01,0,57,7,2026000052,157,111.2394,76,0,0
0,2026000052,084.9313B,8,13,59690,6,02,0,14,2,2026000052,43,111.8105,34,0,0
0,2026000051,059.9941A,13,11,43200,13,01,0,30,3,2026000051,70,85.1306,62,0,0
0,2026000051,059.9843B,3,3,42100,3,02,0,7,1,2026000051,17,86.3821,17,0,0
0,2026000051,084.9905A,96,86,55900,96,03,0,221,28,2026000051,527,112.8425,436,0,0
0,2026000051,084.9923B,33,30,55900,33,04,0,76,10,2026000051,182,114.4890,152,0,0
0,2026000051,084.9921C,6,5,55200,6,05,0,15,1,2026000051,33,113.1764,33,0,0
0,2026000051,084.9921D,6,5,56100,6,06,0,15,1,2026000051,33,113.1764,33,0,0
0,2026000051,084.9409E,3,2,55900,3,07,0,7,0,2026000051,15,114.4244,16,0,0
0,2026000051,125.6353A,0,0,109300,0,08,0,0,0,2026000051,0,168.0677,6,0,0
0,2026000051,125.9654B,0,0,109200,0,09,0,0,0,2026000051,0,168.4621,5,0,0
0,2026000051,125.8495C,0,0,109000,0,10,0,0,0,2026000051,0,168.3166,1,0,0
0,2026000049,084.7277A,103,196,61597,104,01,0,238,31,2026000049,672,119.0273,362,0,0
0,2026000049,084.9343B,103,195,56709,102,02,0,237,31,2026000049,668,120.4483,359,0,0
0,2026000049,128.8451A,0,0,91703,36,03,0,0,11,2026000049,47,165.3089,321,0,0
0,2026000049,128.6421B,0,0,82706,38,04,0,0,11,2026000049,49,165.5240,329,0,0
0,2026000048,100.9300 ,0,0,272900,2,01,0,0,1,2026000048,3,121.8820,19,0,0
0,2026000048,106.1000 ,0,0,285800,3,02,0,0,1,2026000048,4,128.1252,20,0,0
0,2026000048,117.0700 ,0,0,313900,1,03,0,0,0,2026000048,1,141.3725,12,0,0
0,2026000048,118.0300 ,0,0,324500,1,04,0,0,0,2026000048,1,142.5318,11,0,0
0,2026000048,122.8800 ,0,0,330400,1,05,0,0,0,2026000048,1,148.3886,16,0,0
0,2026000047,073.1594 ,2,2,83210,2,01,0,6,1,2026000047,13,93.6199,12,0,0
0,2026000047,074.8544 ,2,2,84490,2,02,0,3,0,2026000047,9,95.4861,6,0,0
0,2026000047,084.9453A,1,0,97350,1,03,0,2,0,2026000047,4,107.8634,3,0,0
0,2026000046,052.7080A,0,0,8505,0,01,0,0,0,2026000046,0,71.0686,5,0,0
0,2026000046,054.6280B,0,0,9546,0,02,0,0,0,2026000046,0,73.5916,66,0,0
0,2026000046,059.1080C,0,0,10311,0,03,0,0,0,2026000046,0,79.4784,55,0,0
0,2026000046,065.0920D,0,0,10888,0,04,0,0,0,2026000046,0,87.2746,13,0,0
0,2026000045,059.9865A,0,0,41260,0,01,0,2,0,2026000045,2,81.8933,2,0,0
0,2026000045,059.9977B,1,1,41260,2,02,0,1,0,2026000045,5,82.2703,7,0,0
0,2026000045,074.9979A,0,0,52030,1,03,0,0,0,2026000045,1,101.9650,1,0,0
0,2026000045,074.9894B,2,1,52030,0,04,0,0,0,2026000045,3,101.6840,5,0,0
0,2026000045,084.9784A,5,4,59300,3,05,0,11,2,2026000045,25,114.6505,29,0,0
0,2026000045,084.9819B,0,0,59300,0,06,0,1,0,2026000045,1,115.6203,1,0,0
0,2026000045,084.9908C,1,1,59300,0,07,0,1,0,2026000045,3,114.2884,4,0,0
0,2026000044,084.6802A,9,7,79800,9,01,0,19,3,2026000044,47,112.4050,36,0,0
0,2026000044,084.6968B,4,4,82800,4,02,0,10,2,2026000044,24,112.4226,18,0,0
0,2026000044,084.6402C,2,2,78800,2,03,0,4,0,2026000044,10,112.2647,8,0,0
0,2026000044,103.8844A,0,0,90800,1,04,0,0,0,2026000044,1,129.3125,9,0,0
0,2026000044,103.8844B,0,0,82800,0,05,0,0,0,2026000044,0,129.3125,2,0,0
0,2026000044,116.6358 ,0,0,106000,2,06,0,0,1,2026000044,3,143.7164,18,0,0
0,2026000044,119.1573A,0,0,108300,4,07,0,0,1,2026000044,5,147.0145,36,0,0
0,2026000044,119.1573B,0,0,101500,2,08,0,0,1,2026000044,3,147.0145,18,0,0
0,2026000043,052.1088 ,2,2,44110,0,01,0,3,0,2026000043,7,66.8907,11,0,0
0,2026000043,055.0641 ,2,2,47495,0,02,0,7,0,2026000043,11,70.6016,11,0,0
0,2026000043,064.5397A,3,3,55024,4,03,0,5,1,2026000043,16,81.7967,11,0,0
0,2026000043,064.2641B,2,2,55332,4,04,0,3,1,2026000043,12,82.2510,9,0,0
0,2026000043,067.0840 ,0,0,57219,2,05,0,1,1,2026000043,4,85.4867,1,0,0
0,2026000041,059.0000H,0,26,34332,0,01,61,26,0,2026000041,143,82.2200,37,0,30
0,2026000041,084.0000H,1,4,45308,0,02,10,4,0,2026000041,19,117.4600,7,0,0
0,2026000040,063.7407 ,3,2,42731,3,01,0,6,1,2026000040,15,86.4260,15,0,0
0,2026000040,078.6851 ,4,3,53695,4,02,0,7,1,2026000040,19,106.3785,19,0,0
0,2026000039,044.8400 ,1,1,90200,0,01,0,3,0,2026000039,5,61.6300,7,0,0
0,2026000039,059.5300B,2,1,142900,2,02,0,3,1,2026000039,9,81.0600,5,0,0
0,2026000039,076.2100A,4,4,168800,4,03,0,9,1,2026000039,22,102.0100,17,0,0
0,2026000039,084.5300A,8,7,184800,7,04,0,18,2,2026000039,42,112.0600,39,0,0
0,2026000039,084.3200B,5,6,182000,6,05,0,15,2,2026000039,34,112.6300,33,0,0
0,2026000039,084.1000C,2,1,180200,2,06,0,4,1,2026000039,10,112.6100,6,0,0
0,2026000039,084.3300D,2,1,182000,2,07,0,3,0,2026000039,8,114.1800,6,0,0
0,2026000039,115.2200 ,0,0,223700,4,08,0,0,1,2026000039,5,150.9300,24,0,0
0,2026000038,084.9878A,44,40,45520,44,01,0,102,13,2026000038,243,111.6499,199,0,0
0,2026000038,084.9851B,7,6,45520,7,02,0,15,2,2026000038,37,111.9538,30,0,0
0,2026000038,084.9837C,6,5,42940,6,03,0,13,2,2026000038,32,112.1611,24,0,0
0,2026000038,099.9733A,0,0,57850,11,04,0,0,3,2026000038,14,130.6535,92,0,0
0,2026000038,099.7091B,0,0,58630,2,05,0,0,0,2026000038,2,132.4222,13,0,0
0,2026000038,099.9953C,0,0,58510,1,06,0,0,0,2026000038,1,132.1453,4,0,0
0,2026000038,112.8723 ,0,0,66040,0,07,0,0,0,2026000038,0,149.1356,2,0,0
0,2026000038,125.7993 ,0,0,72540,8,08,0,0,2,2026000038,10,163.8180,68,0,0
0,2026000038,135.8972P,0,0,98370,0,09,0,0,0,2026000038,0,183.5851,1,0,0
0,2026000038,135.6960P,0,0,98060,0,10,0,0,0,2026000038,0,182.9421,1,0,0
0,2026000036,059.8613A,1,2,41993,2,01,0,4,1,2026000036,10,83.3610,8,0,0
0,2026000036,059.9815B,1,0,41993,0,02,0,1,0,2026000036,2,83.3885,1,0,0
0,2026000036,084.9516A,3,3,58867,2,03,0,6,1,2026000036,15,110.1275,13,0,0
0,2026000036,084.9992B,1,1,58867,1,04,0,3,0,2026000036,6,110.9411,9,0,0
0,2026000036,084.9603C,1,0,58867,1,05,0,2,0,2026000036,4,110.3447,3,0,0
0,2026000036,129.8429A,0,0,88265,1,06,0,0,1,2026000036,2,160.6519,5,0,0
0,2026000036,129.9586B,0,0,88265,1,07,0,0,0,2026000036,1,161.4384,2,0,0
0,2026000035,060.9207A,6,6,49200,6,01,0,15,2,2026000035,35,82.9266,32,0,0
0,2026000035,074.5984A,3,3,59900,3,02,0,7,1,2026000035,17,97.7181,15,0,0
0,2026000035,074.3599B,2,1,59000,2,03,0,4,0,2026000035,9,98.3264,8,0,0
0,2026000035,074.4921C,2,1,58400,2,04,0,4,0,2026000035,9,100.5657,8,0,0
0,2026000034,059.9982A,2,4,45200,2,01,0,6,1,2026000034,15,80.3996,12,0,0
0,2026000034,059.9988B,2,1,39100,2,02,0,4,1,2026000034,10,80.3692,7,0,0
0,2026000034,059.9973C,0,0,45200,0,03,0,1,0,2026000034,1,81.2257,2,0,0
0,2026000034,074.9963 ,2,1,56000,2,04,0,4,1,2026000034,10,99.5530,8,0,0
0,2026000034,084.9988A,4,3,62900,5,05,0,10,1,2026000034,23,112.1052,19,0,0
0,2026000034,084.9993B,1,1,53200,0,06,0,1,0,2026000034,3,112.8806,2,0,0
0,2026000033,084.9880A,15,13,69493,15,01,0,34,4,2026000033,81,114.5410,66,0,0
0,2026000033,084.8990B,16,15,68441,16,02,0,38,5,2026000033,90,113.3740,74,0,0
0,2026000033,084.9460C,8,7,67428,8,03,0,17,2,2026000033,42,113.9310,34,0,0
0,2026000033,084.9310D,1,1,65856,1,04,0,3,0,2026000033,6,112.9320,8,0,0
0,2026000033,084.9380E,1,1,67488,1,05,0,3,0,2026000033,6,113.4610,8,0,0
0,2026000033,084.9060F,1,1,67185,1,06,0,3,0,2026000033,6,112.9530,6,0,0
0,2026000030,059.9944 ,0,0,37655,0,01,0,0,0,2026000030,0,80.3071,3,0,0
0,2026000030,064.9972 ,0,0,39900,0,02,0,0,0,2026000030,0,86.9456,4,0,0
0,2026000030,084.9773 ,0,0,52684,0,03,0,0,0,2026000030,0,112.1115,2,0,0
0,2026000029,059.9741 ,17,15,34660,17,01,0,38,5,2026000029,92,78.0014,74,0,0
0,2026000029,067.7341 ,4,4,34140,4,02,0,10,1,2026000029,23,87.3220,20,0,0
0,2026000029,084.9857A,36,32,47600,36,03,0,83,11,2026000029,198,108.7017,161,0,0
0,2026000029,084.9700B,19,17,47190,19,04,0,44,6,2026000029,105,108.8720,87,0,0
0,2026000029,084.9700C,6,6,47190,6,05,0,14,2,2026000029,34,108.8720,29,0,0
0,2026000029,094.5459 ,0,0,46780,7,06,0,0,2,2026000029,9,120.1845,61,0,0
0,2026000029,095.1100A,0,0,46640,4,07,0,0,1,2026000029,5,121.0512,33,0,0
0,2026000029,095.1100B,0,0,46640,1,08,0,0,0,2026000029,1,121.0512,10,0,0
0,2026000029,114.9460 ,0,0,64620,8,09,0,0,3,2026000029,11,146.1890,73,0,0
0,2026000029,125.7060 ,0,0,62510,1,10,0,0,0,2026000029,1,159.1130,12,0,0
0,2026000028,059.7419B,5,3,87000,2,01,0,5,1,2026000028,16,90.6796,11,0,0
0,2026000028,059.6793C,0,0,87000,2,02,0,3,0,2026000028,5,90.7895,12,0,0
0,2026000028,059.6793D,0,3,87000,2,03,0,5,1,2026000028,11,91.1584,6,0,0
0,2026000027,050.8330A,0,0,11615,0,01,0,0,0,2026000027,0,71.1103,15,0,0
0,2026000027,050.5420B,0,0,11415,0,02,0,0,0,2026000027,0,71.1169,4,0,0
0,2026000027,050.5530C,0,0,11420,0,03,0,0,0,2026000027,0,71.6115,5,0,0
0,2026000027,059.7510A,0,0,13270,0,04,0,0,0,2026000027,0,83.9341,4,0,0
0,2026000027,059.8890B,0,0,13610,0,05,0,0,0,2026000027,0,84.0034,1,0,0
0,2026000024,084.9892 ,0,0,64570,0,01,0,0,0,2026000024,0,109.4514,7,0,0
0,2026000024,115.2492 ,0,0,76230,0,02,0,0,0,2026000024,0,143.3857,2,0,0
0,2026000023,044.9800 ,2,1,88500,0,01,0,3,0,2026000023,6,60.6080,8,0,0
0,2026000023,059.9700A,1,2,130039,2,02,0,8,1,2026000023,14,80.3370,1,0,0
0,2026000023,059.9900B,2,1,124982,1,03,0,1,0,2026000023,5,80.1620,5,0,0
0,2026000023,059.9900C,1,1,126491,0,04,0,2,0,2026000023,4,80.5620,8,0,0
0,2026000023,074.9900A,3,2,150760,2,05,0,7,1,2026000023,15,99.0830,15,0,0
0,2026000023,074.9900B,1,1,147265,1,06,0,2,0,2026000023,5,100.4830,8,0,0
0,2026000023,084.9900A,3,3,179888,5,07,0,6,1,2026000023,18,111.8040,15,0,0
0,2026000023,084.9800B,1,1,176639,3,08,0,2,1,2026000023,8,112.5010,3,0,0
0,2026000022,076.5143 ,0,0,33200,0,01,0,0,0,2026000022,0,99.3344,12,0,0
0,2026000022,084.9600 ,0,0,37800,0,02,0,0,0,2026000022,0,110.1770,22,0,0
0,2026000020,059.5222A,2,1,68250,0,01,0,14,1,2026000020,18,84.3685,1,0,0
0,2026000020,059.3377B,2,1,67460,0,02,0,4,1,2026000020,8,84.2414,1,0,0
0,2026000020,074.0928 ,4,4,81290,1,03,0,34,2,2026000020,45,104.7533,4,0,0
0,2026000020,084.2060 ,4,5,94190,13,04,0,15,2,2026000020,39,118.8519,7,0,0
0,2026000020,106.4081 ,0,0,136120,87,05,0,0,0,2026000020,87,148.8679,1,0,0
0,2026000020,115.5582P,0,0,206890,0,06,0,0,0,2026000020,0,164.0582,1,0,0
0,2026000020,128.3603P,0,0,232870,0,07,0,0,0,2026000020,0,184.6637,1,0,0
0,2026000019,029.3734 ,15,18,49120,0,01,0,44,4,2026000019,81,46.6834,65,0,0
0,2026000019,038.9104 ,3,4,71380,0,02,0,9,1,2026000019,17,61.1287,12,0,0
0,2026000019,044.3798 ,14,17,81270,0,03,0,42,4,2026000019,77,69.5943,64,0,0
0,2026000019,059.9882A,40,36,101980,40,04,0,91,12,2026000019,219,81.9443,178,0,0
0,2026000019,059.9873B,19,17,104270,19,05,0,43,6,2026000019,104,81.2799,83,0,0
